RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
1685.00116480034	1474.75204012993	527.590899369421	1380.41890357858	375.857902188761	354.809462069951	313.724915658058	950.962485172655	1239.00249992852	500.089367284539	441.858278368118	584.842087169224	474.36856586931	1451.80678384002	357.496634017917	534.82494003145	616.220866561835	1071.46793336034	385.553102909876	662.72803529337	856.799800628991
1706.09457200948	1157.62633240701	530.635265005574	1423.02373480602	419.774085770807	278.451702243575	582.251322743473	1253.38447577442	906.62752761685	557.857937340053	358.24559198028	386.160297866328	354.688479354089	1672.7329271427	567.429259392712	625.829641970075	478.912649631828	531.998198310646	338.403315741133	433.826257814831	1562.55401073901
1959.17409053322	455.062404334189	900.467340889649	2368.04293313373	564.593404619333	445.033931708013	1989.23593598517	4007.0295855432	2503.52611847733	1021.64126775021	589.901462360992	591.224751924722	517.434038637012	4789.19851953236	1394.18106201882	1275.7520998004	957.385320359281	301.550449101796	534.381679640719	289.840475335044	4447.23707299686
1566.75573649208	1086.12760404665	559.435226388669	1449.75968191428	399.25734591195	397.6998147649	471.221185675528	1839.79551319522	1623.27457778835	535.937264917288	494.107054965382	474.129642883569	511.829701416416	1993.99686988003	430.21543294928	568.643898551874	675.912165539172	805.600480277646	456.914660421401	673.271961885383	1255.45822613322
840.393257970465	812.818641161648	1401.92898689036	1188.76982234775	2301.11625760748	996.282588978347	2637.34898766785	882.177078355745	1160.16408800882	1336.70576902397	2305.70144921946	1275.77076186027	1172.97364210541	923.175122089674	1999.98986587325	1612.99403854206	1108.25395056602	718.531686471638	2233.25137167165	892.607489199417	1134.63365106062
809.896097694513	858.051283461128	1324.28659096964	951.02855248215	1925.22380991952	938.278928201668	2548.06070797817	856.061742571282	956.283990098646	1220.68832011711	2841.12763896493	1266.50180119448	1091.02991623528	715.783818508331	1746.52837709044	1624.32161999256	918.120985767479	782.093755275028	2715.65579013195	900.751239087752	1047.29894971695
1741.23339608466	891.368612962963	2335.10967899471	2911.87334386243	3695.76990571429	1198.34221693122	6032.24207428571	2002.26659216931	2538.36759724868	2201.64571708995	1506.99999714286	1531.00861592593	1177.95419037037	2669.00503126984	4319.13976386243	3991.41477862434	2460.26835857143	599.495081904762	1668.06574878307	654.890388359788	2293.27708195767
778.95386038894	926.731324144875	1386.945788419	835.123782348133	1645.09094953089	825.151023259733	2613.08958451191	810.43235252967	1047.27336767104	1121.68493396401	2575.65379104789	1139.47138796063	970.867585727346	627.214542281232	1749.60184178663	1502.91830327389	929.20712086551	815.428459210155	2354.92969041721	841.316875224867	1012.3493129342
1023.03081311201	817.977127800134	1753.86004678068	2412.50185999329	1400.56596056338	883.325371059692	4016.43468843058	739.33330509725	1737.64398346747	1526.30775053655	1018.43162816901	1592.77886559356	1211.36978645205	1765.37645925553	2326.51110321932	1645.39029473508	1778.44773185781	456.128933132126	1070.30803645205	557.95036639839	1429.44868390342
695.782820901909	557.187670408163	1359.46272766074	726.05488738205	344.44596915734	835.152530952381	1702.92384928681	512.010058075488	843.975433859996	939.045627529076	513.169299111257	865.917445600176	813.771297739741	711.027935253456	1996.69091274962	811.017020583717	822.849265547509	331.722566919026	505.395779942945	229.746026914637	651.437651558043
384.956381995678	537.453721700574	1306.60635393845	537.650336165139	309.516029733959	841.641047507266	555.540009501453	314.419051680453	734.600243386243	834.476809933676	496.03294600939	984.361548028914	814.740373947388	265.703509389671	937.956980587227	785.994419591624	746.740289924734	317.873736008644	464.579568186899	203.731579625904	241.130723265519
1029.47703806838	777.168041165215	1554.69097159139	1490.26694678315	1619.95967693909	933.184969149168	4402.87900891284	965.099036666835	1048.8324071118	1867.90947004717	1245.22882907834	1126.80358007285	965.565700396126	1709.5418761183	3283.80051214395	1140.49056293536	1405.11528710744	711.978023264011	1398.73851794317	765.798923317723	1800.06544222603
852.419407257354	874.707971929339	1451.90612431952	1135.58194535595	1877.26554604209	896.501065745657	2539.71958870379	770.065295477994	1075.03246221596	937.786645784578	2352.82155860741	1033.80477275472	1128.47472809247	944.433919373915	1758.63839540502	2320.07242270398	1489.94752484964	713.446695395791	2653.78410948522	749.117557273711	1185.11984780275
1423.14780784352	1281.55380650707	2423.68301269625	2051.33254819644	4127.68558553263	1570.55426429869	3937.21329847541	1306.31199728818	1305.30704954587	2045.42055103802	1729.69902599585	1749.76186675101	1440.99867162969	3870.95084363566	3152.29438688206	2594.02877131828	1972.38067907097	1132.41302437395	2303.59170347736	1386.4488583755	2657.67704536785
363.89629789673	496.369955314422	1140.27431403794	500.565241491513	297.089190198508	645.516956652996	928.649704759057	260.004092589428	748.701930052404	630.451599446058	473.719195517202	920.63899706653	819.833973556049	543.424850934154	863.15863383601	731.751571101048	651.239906036398	307.148049263784	487.403800096833	235.911725912793	569.367687969925
998.297807401255	701.948038990402	1797.98408725544	890.069275885936	970.594829180509	846.39468175526	4548.13387269288	893.041129798819	1014.66347332964	1234.9963145072	503.987386858619	1008.41189871724	783.54003077704	1870.88234168512	3425.07576624216	1235.38717903285	1081.94041006829	373.009084440753	603.064338639719	282.003526208933	3055.03412753784
420.529541872285	502.25050515627	1140.73247215193	1009.4284878738	429.75106246573	668.720075372222	1125.81897177232	394.591822409212	963.586160160698	805.005052216458	518.326260692142	1274.51920843351	891.725757813489	403.160735954701	860.791385718504	1354.2973108946	1052.39121837699	293.461460943102	514.745089048463	233.618676726138	615.68307497153
1000.60671836359	732.77087494519	1845.26770249057	2942.81532456371	1450.01620819083	902.89766798211	4151.03308589845	958.723941111988	1762.83650276243	1672.89396557923	1187.45214066474	2600.40954380426	1104.01070222748	1416.25290243795	2533.00121485574	3772.60775278435	2394.81442072262	440.524285407349	1300.38470082434	633.335075594142	2330.43534083136
991.967597426471	731.386001313025	1941.46093892974	2025.32906150794	2105.25641803805	950.890056139122	3496.29982846055	944.609674603175	1703.26448246382	1195.0585199288	1372.30777690243	1647.97143720822	1259.6441004902	1788.24268113912	2671.91165458683	3505.334384162	2206.71824104225	454.680526581466	1635.68694552404	605.726421189309	2225.99426216737
920.819632144214	946.373040200615	1562.66039607606	961.762217646101	1699.59867150376	848.165997457423	2277.28679566367	963.617739219243	1294.68345149725	952.816603776656	2513.52245830717	1100.0000519174	1026.35134434858	1005.01911144314	1968.06865619017	1989.41088025472	1289.19517661992	800.806820763858	2402.29243576506	730.262135911568	1442.13306554886
998.729748113134	821.046681061313	1503.06019422074	1132.81973112162	1306.4121357279	785.091439503579	3310.35948004202	856.507726190476	983.855279129707	973.552290061858	1013.21240507314	1041.42798487589	890.489421043417	1227.82212211134	1851.9418852416	2029.23050161453	1124.71497389511	634.078424856054	1082.48649161609	581.038569668145	1743.22968729575
796.725452638201	972.687413752878	1365.91965620861	823.598093141899	1631.32810073965	805.460424962304	2257.60250788811	759.489371635389	1070.65736929213	861.472182560059	2760.19474695122	1018.44115125976	1011.45178851346	777.670471903845	1744.21662642633	1891.40489156071	1086.10338376684	804.795870091896	2620.94056796717	750.828798288913	1276.90146209783
1226.10391303308	770.377697576018	2336.26846249283	1447.04330660738	1759.23929498948	902.808138912794	4861.82094497036	958.66898020654	1224.31894351214	1603.7672258319	595.464917216485	1024.15018579078	855.599650913177	3094.69670010996	6055.94503700516	1571.36201049436	1444.30550062153	416.345861828265	724.228739696883	374.008872155288	2742.8328113167
755.188557684951	834.462544193467	1413.36176090274	963.49992830625	1645.11744758384	957.614724029926	2230.20643876775	823.581157859273	929.638826595199	1125.01106624021	2224.95727245972	1097.1310883239	1043.25609868106	831.352114676526	1735.86062984168	1512.14949641575	961.460491316501	815.145548164619	2355.66254915578	857.431333535477	1542.19501926454
740.804552910258	910.535382431923	1385.3174199346	761.479841885084	1624.22752537969	905.018840738439	1709.00280517211	809.753903160301	1054.65316144573	988.80146203866	2090.43750397997	1016.85018279552	1013.72840429585	833.729254329509	1820.59518533478	1487.53646685642	909.660712517662	754.70146149123	1884.02169064264	804.517779814613	1095.83639792457
794.939812907132	877.026626290195	1317.84170335548	664.561055803774	1129.7003226524	793.792731840139	1922.86781577891	760.224562958934	926.051912386521	837.575802559669	1941.52049348913	918.156198521699	904.449148578033	770.841795229677	1727.6747347022	1497.52369785475	891.808969912714	713.573312279032	1835.29567987619	680.675623065517	1217.59478476566
738.596819411665	923.32446225531	1321.36430726781	639.893027825983	1359.99056961991	813.678907654218	1766.6075983078	828.152452826369	1047.98038123776	818.934046585528	2322.38346147053	940.210223587394	948.660327093649	571.926120019436	1847.76684200449	1653.05189520184	864.921112329739	787.722056147516	2150.92827498766	734.65689442092	1366.95019163312
754.35068253877	755.784558024245	1329.98151663626	652.411574956314	1076.14800499581	741.060823171901	2171.47614062765	760.079096952666	881.581990531517	941.277648880051	1790.25376956007	868.332592778536	888.898692535866	682.807579067449	2060.99732988228	1064.85616809913	895.224699462622	685.469873935241	1903.23468569402	665.021864113436	1576.28598402382
1003.7594911416	757.273173882089	2195.85200955667	1108.86994575426	1747.17633171774	915.269971918727	3996.6671016731	949.030460144035	1010.23344604179	1029.04027202278	723.477918713546	965.63027737616	935.443520619404	2600.28784460144	4063.59577834826	1373.18294604179	1461.27874177825	465.070014773132	907.042024562556	534.586147402722	3053.12515962923
548.339720238095	538.19908923327	1332.44627276065	753.431120909377	613.343137927418	713.838637402979	1166.90953170233	617.413402113489	936.240615324103	718.32179468219	552.5041104206	955.377876940424	847.234859686386	901.733725797147	1220.2000132683	1176.72421171596	896.930254038179	332.238288677365	593.892633128802	262.244144194462	894.232496381372
784.459415376984	934.059556864007	1379.21790704365	689.79637149024	1110.17512061615	784.821921063921	1808.56124981231	748.844172291935	940.456857086551	711.661313009438	1447.17298497694	920.540752174496	897.487658791828	757.300596155084	1330.19829487613	1616.07372225172	911.138052077971	769.780534955491	1502.16450603014	686.704669117332	1457.26008245388
1052.75804483516	865.820151981352	1810.26662949051	919.251579274059	1598.07862591409	923.335178934399	3317.96997030969	1025.45782734599	1058.78802507493	1038.91999896104	1250.7163204995	1012.87518583417	981.392178201798	1757.15769341325	2994.12127965368	1891.80314185814	1396.16503731602	639.676364608725	1555.92216682651	708.002308058608	2697.84407268065
835.06774435244	793.809420009647	1667.49327309805	892.800865350912	1967.6145914141	1013.19237125707	2441.61501061982	871.512245914731	950.061875917142	1120.17633646059	2063.08453144679	991.568264654179	1080.5237667149	1501.83564454538	2291.43796441836	2058.82267918643	1207.4226439076	675.495245732508	2356.78045660423	802.268732754509	2409.75070759439
